|content|livrare_ambalaj
791|la numar au iesit in pachet, in rest calitate destul de slaba, nu sunt toate tricourile la fel - parca sunt second-hand|0
792|la prima purtare s-a rupt tot tivu de la maneca. nu descusut, rupt materialul|0
793|arata frumos, este destul de comod (de aceea am dat 0 stele) dar este facut din cele mai proaste materiale metalice posibile. dupa 0 zile s-a strambat fierul care tine spatarul. cei mai prosti 500 de lei investiti ever|0
794|toate piesele de suport din plastic(steaua cu roti, si suportul de piston)se strica foarte usor. dupa cateva luni pistonul s-a stricat, si suportul de roti s-a crapat.|0
795|a tinut fix 0 ani si s-a stricat sistemul spatarului, asa ca nu mai poate fi folosit. ca sa nu mai zic ca scartaia dupa primele 2 luni.|0
796|scaunul este foarte ok doar ca avea lipsa un surub, destul de rau pentru pretul acesta. in rest toate ok.|0
797|dupa o saptamana scartzaia din absolut toate incheieturile. l-am uns eu, dar pentru asta a trebuit sa ii tai fermoarele fiindca nu are acces catre interior.|0
798|sistemul de prindere al spatarului nu este bune gandit. locul in care trebuie sa intre tija de fier ca sa reglezi inaltimea spatarului este din plastic ieftin si cand invarti de roata aia ca sa strangi pentru pozitia dorita strangi fix degeaba ca nu tine. la mine s-a rupt aia din a doua zi. la banii astia nu poti avea pretentii prea mari, dar nici sa te astepti sa vina un scaun din carton. inca are garantie, dar orice mi-ar veni la schimb sunt sigur ca la fel voi pati asa ca ma straduiesc cu el asa si ma agandesc sa ii fac eu ceva sa stea|0
799|produsul a venit bine ambalat, conform descrierii. din pacate, calitatea produsului lasa de dorit. dupa doar o saptamana de utilizare normala, ventilatorul s-a oprit brusc si nu a mai pornit deloc.nu recomand acest produs, deoarece fiabilitatea este foarte scazuta. e neplacut sa cumperi ceva nou si sa se „arda” dupa cateva zile.|1
800|sa oprit si nu mai porneste, exact ca si primul din aceasta comanda doar ca la acela am putut sa-l dau inapoi imediat, acesta se pare ca a trecut perioada de retur. din pacate trebuie sa il trimit in service dupa ce am pierdut banii si pe livrare de la primul ventilator. eu as dori retur la acest ventilator avand in vedere cat de prostie sunt, doua am luat ambele s-au defectat in asa scurta perioada, foarte dezamagitor.|1
801|calitate indoielnica. sistemul de imbinare a celor doua grilaje este conceput foarte prost. eu am reusit si m-am taiat la deget destul de rau in timp ce incercam sa il asamblez intr-o tabla extrem de ascutita! mi se pare inadmisibil ca asemenea produse ajung pe piata!|0
802|din pacate am intampinat ceva probleme la montare, cele doua bucati din partea de sus se prind cu un gen de cauciuc care mi-a dat ceva batai de cap pana am reusit sa il fixez. la a doua utilizare butonul de pornire nu a mai functionat. nu recomand|0
803|miros puternic de plastic, care persista deja de multe zile. presimt ca e si toxic, nu cred ca a verificat cineva asta.cum il desfaci iti dai seama ca ai luat o chinezarie, de la ambalaj pana la calitatea materialelor. foarte zgomotos si la cel mai mic nivel.telecomanda da rateuri des. apesi si nimic. trebuie indreptata fix fix catre ventilator.|0
804|desi initial am fost multumita pentru ca si-a facut treaba pe timpul caniculei, dupa nici o luna de la cumparare butoanele nu mai functioneaza (il pot actiona doar din telecomanda) si a inceput sa porneasca/operasca singur.|0
805|nu discut pretul la momentul review-ului, probabil fiecare isi da seama ca nu cumperi in sezon. carcasa motor spate prea subtire si prost prinsa, aparatul are un zgomot tip vibratie destul de enervant. receptorul ir al aparatului are un unghi de semnal foarte ingust, practic trebuie perfect aliniat cu telecomanda pentru a inregistra comanda. pe de alta parte telecomanda interfereaza cu alte aparate, cum ar fi receptorul digi|0
806|s a stricat la fix o luna dupa expirarea garantiei|0
807|s a ars dupa o vara de folosire.|0
808|ventilatorul are un sistem de montare care lasa de dorit, foarte des se desurubeaza ceva, fie grilajul, fie baza, iar din acest motiv nu pot recomanda acest produs. am achizitionat un aer conditionat din alt loc, acest produs a fost util doar cat timp am asteptat instalarea aerului conditionat.|0
809|foarte incantat de ventilator la inceput, dar dupa un timp incepe sa faca zgomot, este al 0-lea pe care il incerc|0
810|fiabilitatea lasa de dorit|0
811|slab din multe puncte de vedere. finisaje de slaba calitate, subred, material de proasta calitate. pe treapta 1 mai silentios, dar nu dadea mult aer. pe treptele 0 si 2 intra in rezonanta si baraia. nu se auzea doar zgomotul aerului impins, ci vibratii de la intreg ventilatorul pe frecvente joase, suparatoare. cauciucul care leaga cele doua semigrile imposibil de montat de o singura persoana. telecomanda oribila si cu functionare redusa, trebuie sa indrepti exact in zona senzorului. cablu de alimentare ridicol de scurt.|0
812|nu este deloc silentios, pe a treia treapta de viteza de aude ca o masina de spalat si nu se simte diferenta foarte mare cu el in ceea ce priveste temperatura din camera. sunt putin dezamagita|0
813|cumparat acum un an cu 130 lei. nu ne deranjeaza zgomotul. dar asamblarea nu este pentru o singura persoana. trebuie vreo 2 asa. foarte enervant de asamblat partea de sus cu sina care trebuie stransa cu un surubel mic.|0
814|nu se ridica la nivelul asteptarilor, nu este suficient de puternic|0
815|s-a defectat imediat ce a iesit din garantie. cat a functionat a fost foarte ok.|0
816|ar fi bun dar, pacat ca dupa o saptamana a luat-o razna controler-ul. isi schimba singur vitezele si programele de temporizare, butoanele se blocheaza si doar din telecomanda il poti comanda.|0
817|nu raceste prea bine, elicea e de proasta calitate. nu este super zgomotos, dar sincer la treapta 2(singura care raceste ceva) este enervant. se putea mult mai bine. daca racea cum trebuie, ii acordam 5 stele.|0
818|"are putere foarte mare, chiar si pe trapta 1, dar are un zgomot f enervant la functia ""swing"" (cand se roteste). mai are cineva problema asta? asa sunt toate sau am nimerit eu unul defect?"|0
819|foarte galagios.in primele saptamani miroase a plastic ars. baza nu este perfect dreapta si ventilatorul are o mica oscilatie stanga-dreapta. pro telecomanda, timer, oscilatie automata|0
820|contra miros de plastic/cauciuc ars, motorul se incinge destul de tare si miroase a ars - ca si cum ceva se atinge pe acolo si nu functioneaza, bine mi-e sa nu ia foc ceva. pro treapta 1 e silent, arata fain fata de altele, foarte stabil, timer si remote.|0
821|miroase puternic a plastic/vopsea. dupa 4 ore de functionare, mirosul nu a iesit din dormitor si hol.|0
822|l-am luat pentru perioada torida de vara... dupa nici macar 2 saptamani folosit cate 10 ore pe zi, a incetat din senin sa mai functioneze. pe perioada utilizarii a fost chiar bun, volumul de aer mai mult decat suficient, treptele de racire foarte utile, unghiul de acoperire mare, iar toate setarile se puteau face foarte usor cu ajutorul telecomenzii fara a te mai deplasa pana la el.|0
823|foarte tare ideea de a avea telecomanda si timer la un ventilator, insa, din pacate, ventilatorul este foarte galagios, chiar si pe treapta cea mai mica se aude ca un avion cu elice, nu poti sa dormi cu el ponit; am mai avut unul de aceeasi dimensiune, foarte silontios, nici nu il auzei, adormeai cu el pornit|0
824|acceptabil ptr pretul platit. singurul inconvenient este ca a inceput sa scartaie atunci cand oscileaza stanga-dreapta, la nici 0 saptamani de la achizitie.|0
825|e ok dar de la mediu in sus zici ca ai un avion cu elice in casa. nu poate fi lasat noaptea pornit in aceasi camera|0
826|ventilatorul este destul de ok, are putere sa ventileze, dar este destul de instabil, piciorul se desurubeaza|0
827|produsul este bun insa a fost foarte dificila asamblarea produsului, a luat mai mult de 1 ora. in rest produsul isi face treaba.|0
828|daca ar fi mai putin zgomotos ar fi foarte bine, dar e cam zgomotos inclusiv parte de confirmare dupa apasarea telecomenzii.|0
829|la banii pe care ii dai face treaba. cateva zile la inceput se simte un miros puternic de plastic ars, de produs ieftin, dar apoi acel miros dispare. a trebuit sa-i schimb dupa doua saptamani si bateria la telecomanda. sa vedem acum cat rezista.|0
830|isi face treaba, dar face galagie destul de mare. in primele zile miroase plasticul chinezesc din ce este facut. in rest o chinezarie ieftina din plastic 100% care din punctul meu de vedere nu prea merita banii. il voi returna.|0
831|l-am returnat in 2 zile pentru ca era zgomotos si nu reusea sa racoreasca un balcon relativ mediu ca dimensiuni. plasticul nu e de cea mai buna calitate, asa ca nu cred ca ar fi avut o rezistenta buna in timp. vine cu telecomanda si are trei viteze, dar la cat e de galagios, 1/2 e deja deranjant. nu recomand|0
832|il folosesc fara protectia din fata, clamele sunt prea greu de prins.|0
833|pentru pret e ok, destul de silentios, aspect modern si are avantajul telecomenzii. cam atat.|0
834|trecand peste faptul ca mi-a luat o mie de ani sa il montez, e ok-ish. foarte zgomotos pe medium si high speed.|0
835|am achitionat 0 bucati. unul a venit perfect al 0 cu probleme, l-am returtant. am platit transportul a venit altu, surpriza  nu avea un surub de sustinere, l-am improvizat si l-am lasat asa, dar merge foarte bine in rest. puternic si cel mai fain este ca are telecomanda noaptea ti-l pornesti/opresti cand vrei.|0
836|este ok. sunt multumit. merge bine. materialele (plasticul) sunt ieftine si piesele puteau fi mai bine finisate. telecomanda pare o jucarie de copii.|0
837|dupa multiple anulari ale comenzii, l-am primit, asamblat si folosit 2 zile. emana miros de cauciuc si pe treapta de oscilatie e ft zgomotos. il trimit in service sa vad ce are. am rezerve cu privire la calificativ, nu sunt prea happy. in cel mai rau caz ii dau retur |0
838|singurul minus este ca este prea puternic pe setarea cea mai joasa daca ai un apartament/camera mica nu recomand sa il iei , este mult prea puternic.|0
839|"am citit din review-uri ca e ""foarte silentios"", nu este chiar asa, la viteza a 2-a zici ca isi ia zborul. montatul este relativ usor, nu are materiale de calitate, dar la banii astia, nu poti sa speri la mai mult. miroase a plastic incins de la motor, in toata casa. fie am nimerit eu un produs defect, fie sunt prea pretentios."|0
840|foarte greu de asamblat, instructiuni proaste|0
841|nu este deloc silentios precum descriu altii.|0
842|"corect raportul pret-calitate. dar un mare dezavantaj este lipsa butonului de reglare a capului ventilatorului. este prevazut, insa, cu surub si piulita, destul de greu de manevrat daca nu ai surubelnita potrivita. oricum, acest lucru nu poate fi facut frecvent pentru ca surulbul ""olareste"" plasticul capului de ventilator. ceea ce in timp va avea ca efect imposibila fixare in vreo pozitie. adica va face imposbila folosirea ventilatorului, practic."|0
843|nu e foarte silentios, dar nici zgomot prea mare nu scoate. are uneori probleme cu comenzile de la telecomanda. apas pe o comanda si inregistreaza alta, dar nu se intampla des. arata foarte bine si e relativ usor de asamblat. la pretul asta e foarte bun|0
844|se monteaza usor maxim 5 minute, telecomanda cu viteze + timer de oprire automata de la 30min la 8 ore, 2 trepte se viteza, fluxul de aer este puternic.|0
845|sunt foarte multumit de el, dureaza ceva pana te obisnuiesti cu zgomotul dar telecomanda si functia de temporizare e extraordinara!|0
846|imi place! isi face treaba excelent. materialele nu miros urat si are putere destul de mare. putin complicata montarea, dar nu imposibila. recomand!|0
847|sistemul de prindere la mijloc e jalnic, pica daca il atingi catusi de putin, in rest e ok, isi face treaba.|0
848|review dupa aproximativ un an de cand l-am cumparat. la o saptamana de la data achizitiei a inceput sa scartaie ingrozitor din toate partile, desi l-am asamblat conform instructiunilor. perna lombara nu este calitativa deloc, s-a deformat dupa o luna de folosire. in cele din urma, dupa un an de la achizitie, a cedat si s-a rupt. mentionez ca sunt sub greutatea maxima admisa a scaunului, deci chiar nu vad niciun motiv pentru care sa fi cedat atat de repede, decat doar calitatea precara a materialelor si a constuctiei.|0
849|il detin de vreo 2, momentan scaunul este ok. un minus il dau calitatii slabe la material s a rupt foarte repede, arata ciudat.si venind vorba de confort ei bine cam dezastru incerc toate poziile posibile sa nu ma mai doara spatele, chiar si picioarele uneori, s au dezlipit si logo-urile. sincer, pe vremea aia nu stiam ce scaun sa iau. la banii astia ma asteptam la ceva mai bun,si un confort decent,si material din care este facut dar eh, trebuie sa gresesti o data ca sigur nu vei gresii a 0 a oara, depinde de situatie.|0
850|pro aspect placut, relativ comod.contra: dupa nici o saptamana de folosire, spatarul are joc, incepe sa si scartaie putin. calitate slaba|0
851|te tine un an dupa care incepe sa cedeze: scartaie la fiecare miscare pe care o faci, pielea artificiala incepe sa se cojeasca. atentie la faptul ca nu este asa de inalt precum alte scaune din aceeasi categorie.|0
852|ma folosesc de acest scaun de pe data de 15.05.2022-pana in prezent. dupa aproximativ o luna de folosita a cate maxim 0-2 ore pe zi, a inceput sa scartaie foarte tare, suruburile de la spatar cele din lateral trebuie sa le strang aproximativ in fiecare zi deoarece se slabesc foarte usor, sistemul de ridicare a manerelor a inceput sa dea rateu (nu prea mai au forta sa-mi sustina bratul, am 92kg si 1,85 inaltime, deci nu am brat de culturist. din cauza acestor motive o sa fac retur pe acest model de scaun. toate cele bune!|0
853|minusuri manerele nu se ridica foarte mult si nu se dau in fata si in spate, pielea nu e m-ai deloc calitativa, daca ai parul m-ai lung si te apesi mai tare cu capul pe scaun o sa iti intre parul in plasticele de la cele 0 gauri ,buretele de la sezut nu este foarte gros drept urmare daca stai foarte mult pe el o sa te doara fundul. plusuri e un scaun de buget |0
854|am cumparat produsul acesta aproximativ acum 10 luni. dupa ce am cautat ceva vreme un scaun de calitate, m-am oprit la acesta. a venit okay, primele luni a mers fara nicio problema. incetul cu incetul, fiecare componenta (inafara de tapiterie) a inceput sa scartaie si sa dea rateuri. astazi a murit de-a dreptul, suportul stanga din imbinarea cu partea de jos (deci placa din interiorul pernei care suporta spatele) a cedat, efectiv sudura s-a desprins. nu merita pentru cat am dat eu, dar pentru pretul curent? e o gluma proasta, la care rad numai producatorii.|0
855|sa rupt piciorul dupa 10 luni, se cunoaste ca material slab, la manere a inceput sa se rupa, a fost okay cat a durat|0
856|am achizitionat acest produs, resigilat, si am constatat ca avea o piesa rupta, si era foarte prafuit. sincer, as prefera sa se descrie produsul exact asa cum este, sa stiu pe ce dau banii!|0
857|pe cutia produsului in 2 limbi diferite scrie ca greutatea maxima admisa e de 120kg. pe site-ul emag cat si pe alte site-uri scrie 150kg. am cumparat acest scaun pentru ca am 0.06 metri si 135kg, deci puteti intelege de ce am cautat un scaun care sustine pana in 150kg. prima data cand am stat pe un scaun de gaming a fost intamplator la un internet cafe si mi-a fost foarte comod. pacat ca nu am retinut numele producatorului si modelul acelui scaun. pe acest scaun ma simt ciudat si am impresia ca imi provoaca durere la spate in conditile in care eu am discopatie lombara. eu l-am achizitionat la 499 ron si la pretul asta mi se pare foarte scump.|0
858|este un scaun ok, in banii astia mi am luat altceva mai calitativ dupa 4 ani de folosire. la scurt timp a inceput sa scartaie, piele s a luat cam toata dupa el. daca aceste 0 aspecte nu te deranjeaza, e un scaun bun.|0
859|la aproximativ 1 zi dupa folosire, maneta de ridicare, lasare a scaunului in jos s-a stricat, cand trag de maneta scaunul nu se mai ridica|0
860|5 stele pentru livrare a venit urmatoarea zi dupa plasarea comenzi. scaunul este confortabil, montarea a fost usoara. cel mai mare minus il au cotierele nu au un sistem de blocare stanga/dreapta se misca foarte usor cand le atingi, al meu are un joc si fata/spate ceva nu e ok. ridicarea si coborarea cam inutila deoarece nu ajungi cu coatele pe ele.|2
861|scaunul este confortabil, dar nu este bun pentru cei mai inalti. eu am 1.81 si pot spune ca e cam la limita.  acum vreo 0 saptamani a inceput sa scartaie.|0
862|scaunul arata okay, mi se pare super confortabil. problema mea este cu scartaitul... dupa 0 saptamani a inceput sa faca foarte urat, am incercat sa mai strang suruburile dar nu pare sa ajute prea mult.|0
863|scaunul este confortabil, insa te incingi pe el, iar perna superioara este inconfortabila. trebuie sa ai minim 1.75 ca sa poti sta confortabil pe el.|0
864|nu te poti astepta la ceva extraordinar. acum ramane de vazut cat ii de durabil. am fost mai ghinionist pt ca dorel nu a pozitionat gaurile cum trebuie, un surub nu am reusit sa il pun pt ca nu era pe pozitie cu gaura. doresc sa cumpar produse fabricate in tara dar din pacate imi lasa un gust amar, dezinteres din partea muncitorilor piese lipsa, posibilitatea montarii doar partiale. atasez poza cu sezutul scaunului.|0
865|plasticul cu care e capitonat incinge, daca stai pe el mai mult timp.  mi-a venit cu un defect de fabricatie, a trebuit sa-l inlocuiesc - o nota proasta pentru seriozitatea producatorului.|0
866|sunt extrem de dezamagit pana acum; lam luat pt recomandarile de pe net dar nu isi merita bani. de asemenea cutile au fost aduse sparte pe langa asta pernele nu-s comode deloc perna de gat este foarte tare si cea de coloana la fel. momentan o sa-l tin 0-2 zile sa vad daca ma obisnuiesc cu el daca nu il returnez si caut altu.|0
867|scaunul ar fi fost ok daca nu ar fi fost toate partile de imbinare de plastic sparte. nu stiu cum transporta emag coletele, pentru ca a fost ridicat din showroom, dar absolut toate piesele de imbinare de la picior erau tandari.. si nu am avut cum sa il montam, a trebuit sa il returnam.. de acum vom verifica in showroom fiecare produs sa nu il mai caram pana acasa si sa avem surprize...|1
868|am luat 2, pt fii mei adolescenti. sunt foarte bune, comode, va zic sincer ca am citit si comparat, vreme de 2 zile, multe review-uri de la alte branduri pt pt acest interval de pret sunt cele mai ok.usor de asamblat si chiar au un raport bun calitate pret.|0
869|super calitate, confortabil! stiam asta, pentru ca nu este primul pe care il cumpar... il am pe cel cu albastru la serviciu de un an si pot sa spun ca am scapat de durerile de spate si nici nu simt ca stau in el 8 ore pe zi. l-am vrut si acasa, asa ca l-am luat pe cel cu rosu. sunt foarte multumita, recomand cu incredere!|0
870|scaunul este ok confortabil, un pic cam inalt dar nu poti sa le ai pe toate. este o diferenta mare fata de cel facut din panza, mult mai confortabil. asamblarea este putin complicata 20 minte ca am stiut despre ce este vorba cu cel de inainte. mare atentie intructiunile sunt dificile, luati un ghid de asamblare pe youtube ca sa va orientati unde cum vin suruburile cu capacele.|0
871|multumit de scaun, asamblarea a fost usoara, nu au fost probleme. daca toate suruburile sunt stranse ok, nu scartie si este foarte stabil. am schimbat rotile cu altele speciale pentru parchet din silicon si all is good.|0
872|am achizitionat acest scaun pentru sotul meu. este foarte incantat de el. s-a montat usor, este foarte comod. speram sa fie si rezistent (asa pare a fi). livrarea a fost foarte rapida|2
873|material foarte subtire. se largesc dupa doua spalari. calitate proasta.|0
874|100% bumbac. bune daca nu le speli, dupa spalare din m devin xs|0
875|material ok dar dupa prima spalare se micsoreaza.|0
876|materialul lasa de dorit, nu cred ca e facut integral din bumbac. iar la marime vine foarte mulat - mai degraba slim fit.|0
877|par a fi tricouri purtate, este un material de proasta calitate!|0
878|intre maneci si trup parca sunt lipite cu adeziv, nu cumparati|0
879|foarte lungi, nu respecta marimea.foarte dezamagit|0
880|modul de impachetare lasa de dorit nici pe departe cum este prezentat in descriere.|0
881|tricourile sunt un magnet de scame…marimea s este chiar cam fixa, nu este asa cum spun toti ca la spalare se largeste…poate difera sellerii, prima comanda cu marimea m era prea mare, dupa am dat comanda de s si este cam fix, nu vine peste umar cusatura. deci, sunt doi selleri care vand aceste tricouri si cei de la vaella le au pe cele strimte si ce sa scamoseaza.|0
882|nu recomand decat daca le purtaţi prin casa sau cand dormiţi. se descos la talie si se deterioreaza materialul la spalare.|0
883|sunt bune de stat prin casa. atentie la marime, dupa spalare se micsoreaza.|0
884|arata bine, dar nu merita banii pentru ca se rareste repede materialul in zona degetului mare. dupa cateva purtari deja se vede soseta din exteriorul adidasului.|0
885|comozi si atat. calitatea lasa de dorit. materialul textil de pe talpici s-a deslipit.|0
886|imi place sunt fan puma, dar marimile nu se potrivesc nicicum, desi am comandat cu un numar mai mare.|0
887|un pic cam incomozi|0
888|acum mi-au venit, mi s-au parut comozi cand i-am probat prin casa dar subliniez stand cu fundul pe pat adica nu era mare presiune pe tapla, in vreo 10 min au inceput sa ma doara picioarele cu toate ca i-am luat cu jumatate de numar mai mare.|0
889|calitate indoielnica, i-am purtat 20 minute prin casa si deja au facut cuta in fata si incep sa se descuameze. nu cred ca vor rezista prea mult. nu i-as recomanda, pacat. in rest, au venit repede, s-au potrivit.|0
890|foarte incomozi, plus ca materialul folosit arata foarte ieftin, se increteste tare.|0
891|s-au uzat cam repede... nu le-as mai cumpara inca o data.|0
892|calitatea este proasta, nu sunt comozi si nici numarul nu se potriveste|0
893|nu sunt comozi deloc, am retur a doua zi.|0
894|dupa cateva luni a cazut butonul dreapta sus... nu mai poti edita ora... practic devine neutilizabil|0
895|butonul de reset nu functioneaza!!|0
896|nu m-a ajutat cu nimic. pentru mine nu a mers|0
897|din pacate mie imi usuca tenul/pielea destul de tare.|0
898|desi la prima vedere curata foarte bine, dupa cateva zile am realizat ca mi-a uscat foarte tare fata. lasa o senzatie de piele stransa si chiar usutrime. nu am tenul sensibil sau cu probleme.|0
899|am cumparat acest gel de curatare la inceputul lunii noiembrie si l-am folosit pana acum de doua ori pe zi si vreau sa va spun ca nu observ diferente. eu am tenul foarte sensibil, mi. au aparut cosuri in continuare iar cele pe care le aveam inca nu au disparut, doar s-au estompat.|0
900|dupa prima utilizare imi apar cosuri si usturime pe fata. poate la altii ii bun dar mie practic nu. miros de lipicu eu nu am simtit.|0
901|produsul difera fata de ceea ce este prezentat in imagini, fata de ceea ce se vinde in farmacie. acesta nu are aceleasi inscriptii cu cel din farmacie si nu imi ofera prea multa incredere in ceea ce priveste actiunea sa fata de piele, eu am optat pentru retur. cei ce cunosc produsul si il folosesc vor observa diferentele pe care ambalajul acestuia le prezinta, in farmacie nu se gaseste sub aceasta forma. |1
902|am acest gel din vara. curata bine tenul, piele ramane catifelata. mie nu mi-a facut bine acest gel de curatare pentru ca contine niacinamida, pe care tenul meu nu o tolereaza. dupa folosirea lui imi aparea cate un cos sau uneori mai multe. nu o sa il mai cumpar. daca aveti intoleranta la acesta substanta nu vi-l recomand. niacinamida scoate la suprafata toate cosurile care trebuiau sa iti iasa intr-o perioada mai lunga de timp. de exemplu, de aseara cand l-am folosit ultima data pana acum, dimineata, mi-au aparut 5 cosuri noi pe fata, unele dureroase.|0
903|face greu spuma, dupa o clatire abundenta inca simti produsul pe piele si experimentez o acnee destul de uratica pe obraji sunt la a3a saptamana de folosire si inca nu a trecut. singurele plusuri sunt ca am fata mai luminata si nu ti lasa fata uscata dupa utilizare.|0
904|lipsa folie protectie, nici un fel de sigiliu.|0
905|crema fara nici un fel de sigiliu, inclusiv capacul nu era inchis bine, fara folie in interior, nemultumita|0
906|folosesc gama cerave demult, cunosc aceasta crema, insa aceasta formula noua a ei mi se pare ca a stricat o minunatie de crema. are parfum, miroase a nivea, sincer initial am crezut ca este contrafacuta, nu intelegeam ce se intampla. consistenta cremei este cu totul alta. pacat, era foarte buna vechea formula...|0
907|pentru o piele foarte uscata nu functioneaza, sau cel putin la mine nu a functionat.|0
908|"am primit crema azi si cand sa deschid capacul, vad o ditamai gaura, de parca cineva a luat o cantitate buna din ea. foarte ciudat, o fi de la transport... dar ambalajul lasa de dorit si mai are si un pret pe masura.
 "|1
909|crema nu intra in piele. daca o aplici seara pe fata, dimineata cand te speli o simti cum inca este pe fata, neabsorbita. personal, nu imi place textura si nici cum ramane pielea dupa aplicare. o sa ma reorientez catre alt produs.|0
910|fata de aprecierile citite aici, consider ca aceasta crema nu e nici mai buna, nici mai rea in comparatie cu alte creme. este o crema hidratanta, fara parfum. intra repede in piele dar nu dureaza chiar o zi intreaga hidratarea. nu as mai comanda-o a doua oara.|0
911|nu ma ajutat, mi-a facut fata mult mai lucioasa.|0
912|nu hidrateaza pe cum este in descriere. o crema simpla care poate fi luata si la jumatate din pretul acesteia.|0
913|prea vascaosa, lipicioasa|0
914|este important ca nu contine parfum, in rest, lasa de dorit. ma asteptam la o consistenta mai de calitate a acestei creme. foarte pe departe de ceea ce se doreste a fi din propria-i prezentare!|0
915|pentru mine, isi face efectul, hidrateaza destul de bine. imi place ca nu are miros(parfumuri) si ca intra rapid in piele|0
916|cea mai buna crema cand vine vorba de ingrijirea universala a pielii. n-as recomanda nimic altceva pentru cei cu piele sensibila.|0
917|este foarte buna si pentru fata dar o folosesc si pentru corp|0
918|mama e multumita! livrare rapida|2
919|crema este foarte hidratanta si intra in piele in mai putin de 1 minut, nu are parfum, cum scrie si in descriere. am pielea sensibila si nu ma irita deloc. mentionez ca am cumparat produsul direct de la emag, nu prin intermediul unui alt vendor de pe platforma.|0
920|meniu greoi, putin configurabil. telecomanda greu utilizabila. la analogice imaginea e stersa|0
921|"porneste destul de rapid dar schimba canalele in 5-6 secunde, are aplicatii pe care le deschide foarte greu
 nu merita banii"|0
922|am facut retur. gasesti mult mai calitativ in aceeasi bani.|0
923|calitatea imaginii scazuta|0
924|deci este ultimul televizor de la samsung pe care il mai cumpar... nu are nici un fel de hdr + nici macar un hdr normal, sunetul este cum este... calitate slaba... nu sunt respectate specificatiile... la pretul asta mai am un tlc, care este mult peste, cu hdr, dolby atmos, dolby vision... si multe altele... deci pentru un model 2024... dezamagire totala!|0
925|nu ma asteptam sa fie atat de slab din punct de vedere calitativ, imaginea este in ceata, culori sterse! pur si simplu nu se vede clar fata stiristei, de exemplu. inteleg ca la o diagonala de 163 cm imaginea nu este la fel de clara ca la 108, sa zicem, dar nici atat de mare diferenta, atat de slaba, stearsa, cenusie. sambata l-am cumparat, luni il returnez.|0
926|calitatea imaginii este deplorabila, blurata, culori sterse, nu ma asteptam ca un televizor samsung sa fie atat de neperformant in anul 2024.|0
927|pe canalele hd imagina era buna, insa pe celelalte canale imaginea era de slaba calitate. din pacate nu mi-am putut da seama daca este problema de la cablu digi sau de la tv. am returnat produsul.|0
928|am mers mult timp pe lg si am zis sa mai incerc si ceva de la samsung! imagine buna sunet varza... si cireasa de pe tort meniul... a trebuit sa intru pe youtube ca sa vad cum se cauta programele... telecomanda varza fata de magic remote de la lg! ultima oara pentru mine samsung!|0
929|acest tv are imagine decenta tinand cont de pretul cu care l-am luat (1550 cu tot cu rabla -150 lei) dar cam atat. calitatea sunetului este foarte slaba, meniul dificil, telecomanda un cosmar. lg 55uh668v luat de pe emag in 2016 este mult peste acesta la toate capitolele. am preferat sa-l repar cu 500 de lei, iar la acest samsung i-am facut retur|0
930|comparativ cu modelul 2022... imagine intuneacata, meniu greoi, fara iesire digitala doar hdmi, imaginea sare de la 16:9 la full pe. canalele analog, foarte ciudatel, conexiunea de smart view foarte slaba se conecteaza greu. dezamagit de un tv 2024|0
931|la circa 90 minute de functionare pierde semnalul si nu mai poate fi controlat din telecomanda. trebuie scos din priza ca sa il poti opri.|0
932|mult sub asteptarile mele. cu toate setarile de luminozitate la maxim si cu modul economic desactivat si nu avea luminozitate suficienta. peste 50% nu mai crestea luminozitatea, poate era defect. este mult sub nivelul unui samsung hd de 4 ani sau al unui horizon de 5 ani. probat 1 zi si dat retur.|0
933|din pacate dupa achitionare am instalat windows 11 pro si surpriza nu are wlan, adica wi-fi integrat. am tot instalat drivere de wi-fi dar degeaba. nu am cablu ethernet asa ca azi cumpar un adaptor wi-fi. pacat. candva erau cu toate instalate.|0
934|l-am achizitionat pe cel cu intel core i7 9700f si placa video rtx2070 de la gigabyte, a mers foarte bine in primele 2-4 zile panca cand placa video a inceput sa scoata niste sunete la ventilatore, sau mai bine zis ventilator ca doar unu din ele mergea cealalt se ''odihnea''' am crezut ca trebuie sa ajunga la o anumita temperatura sa porneasca da nici gand, la 83 de grade tot nu se invartea si ala care se invartea parca rasnea boabe de cafea asa de urat se auzea. ar fi trebuit sa imi iau banii inapoi si sa mai astept, pentru ca nu trecusera decat doua saptamani de cand l-am luat, iar acum sta de alte doua saptamani in service.|0
935|"comand prima bucata.. lumini nefunctionale la carcasa. fac retur.. evident! comand al 0 pc... esec.. si mai rau... lumini tot nu merg.. e clar ca cine l a ansamblat e paralel! in plus.. al 0 produs scotea niste sunete dubioase de la sursa.. parea sa plesneasca din moment in moment... a 0 zi retur!
 deci nu... clar! pacat de configuratie.. el merge f bine.. placa video ok.. procesor.. placa baza ok. temperaturi bune.. viteza! in schimb... sursa e de 0 lei.. slaba.. carcasa.. slaba. in plus daca vrei sa schimbi ceva.. trebuie sa trimiti produs la depanero.. exemplu.. sa pui un hdd.. costa 120 lei doar o mufare de sata.. plus transport dus.. intors.. plus produs.. nu se merita"|0
936|problema este ca nu imi pot instala placa video ca placa de baza nu o citeste si nu pot instala drivere. cam dezamagit ca nu am reusit pana acum|0
937|stricat dupa 0 ani jumate de utilizare. imposibil de reparat, a ajuns la gunoi. bun dar fiabilitate zero|0
938|arata bine insa pune probleme la configurare. l-am dat retur.|0
